registration_no,name,company_name,country,region,city,address,latitude,longitude,geocode_confidence,geocode_formatted,primary_species,products,email,phone,website,status,verified,verification_level,admin_notes
GU1/MT/215/12,KALPATARU EXPORTS (MPEDA #GU1/MT/215/12),KALPATARU EXPORTS,India,Gujarat,BHIDIYA PLOT VERAVAL,"GMB PLOT 9/10, NEAR CIFT, BHIDIYA PLOT VERAVAL 362267 Gujarat",20.9077,70.36786,7,"Verāval, Jūnāgadh, India",Croaker|Cuttlefish|Octopus|Reef Cod|Ribbon Fish|Squid|Tuna,"Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN CROAKER FISH,FROZEN YELLOW CROAKER,FROZEN SILVER CROAKER,FROZEN REEF COD,FROZEN MAHI MAHI,FROZEN LEATHER JACKETS,Frozen Skip Jack Tuna,Frozen Long Tail Tuna,Frozen Mahi Mahi Fish) Frozen:Cuttlefish(FROZEN WHOLE CLEANED CUTTLEFISH,FROZEN CUTTLEFISH CUBE,FROZEN CUTTLEFISH TENTACLES,FROZEN BABY CUTTLEFISH WHOLE CLEANED) Frozen:Squid(FROZEN SQUID WHOLE BLOCK,FROZEN NEEDLE SQUID,FROZEN SQUID TENTACLES,FROZEN CUT SQUID & TENTACLES,FROZEN SQUID WHOLE CLEANED IQF,FROZEN CUT SQUID SKINON,FROZEN BABY SQUID WHOLE,FROZEN BABY SQUID PIN BONE OFF IQF,FROZEN SQUID WHOLE CLEANED BUTTERFLY) Frozen:Octopus(FROZEN OCTOPUS WHOLE CLEANED,FROZEN CHOPPED OCTOPUS IQF,FROZEN BABY OCTOPUS WHOLE CLEANED,FROZEN OCTOPUS WHOLE BLOCK,FROZEN LONG ARM OCTOPUS WHOLE,FROZEN CLEANED BABY OCTOPUS)",kalpataru.exports@gmail.com,912876232532,www.fishmart.com,approved,true,documentation_verified,"MPEDA registered exporter #GU1/MT/215/12. Products: Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN CROAKER FISH,FROZEN YELLOW CROAKER,FROZEN SILVER CROAKER,FROZEN REEF COD,FROZEN MAHI MAHI,FROZEN LEATHER JA...."
GU1/MT/193/11,KANAIYA MARINE EXPORTS (MPEDA #GU1/MT/193/11),KANAIYA MARINE EXPORTS,India,Gujarat,VERAVAL,"PLOT NO.48/A, G.I.D.C. ESTATE, VERAVAL 362269 Gujarat",22.3901,71.6068,7,"362269, Gujarat, India",,,documentkanaiyamarine@gmail.com,9227432197,,approved,true,documentation_verified,MPEDA registered exporter #GU1/MT/193/11.
GU1/MT/020/04,KARTIK COLD STORAGE (MPEDA #GU1/MT/020/04),KARTIK COLD STORAGE,India,Gujarat,Veraval,"Plot No. 1308, G.I.D.C. Estate, Veraval 362269 Gujarat",22.3901,71.6068,7,"362269, Gujarat, India",Bombay Duck|Crab|Croaker|Cuttlefish|Lobster|Mackerel|Octopus|Pomfret|Reef Cod|Ribbon Fish|Sardine|Scallop|Seer Fish|Shrimp|Sole|Squid|Tuna,"Frozen:Fish Wild(Red bally Reef cod,Ribbon FIsh,Silver Croaker,Yellow Croaker,Horse Mackerel,Indian Mackerel,Yellow Tail Scad,Red Snepper,Barracuda,J.T. Fin Bream,Lizard Fish,Red Bull Eye,Leather jacket,Sardine,Yellow Fin Tuna,Skipjack Tuna,Bonito Tuna,Sole Fish,Eel Fish,Bombay Duck,King Fish,Kati Fish,Malabar Travelly,Black pomfret,Silver pomfret,Seer Fish,MahiMahi Fish,Sting Ray,Cat Fish,Spoted Reef Cod,Lady FIsh,Silver Herring) Frozen:Shrimp Wild(Tiny Karikadi Shrimp,Goinar Shrimp,Flower Shrimp,Indian White Shrimp,Indian Sea Tiger Shrimp) Frozen:Shrimp Aquaculture(Kapsi Shrimp,Scampi Shrimp) Frozen:Cuttlefish(Pharaoh Cuttelfish) Frozen:Squid(Indian Squid,Needle Squid) Frozen:Octopus(Smoothskin Octopus,Sandbird Octopus) Frozen:Lobster(Sand Lobster,Rock Lobster,Scalloped Spiny Lobster) Frozen:Crab(Blue Swimming Crab,Three Spot Crab)",masani_ad1@yahoo.co.in,02876232330,,approved,true,documentation_verified,"MPEDA registered exporter #GU1/MT/020/04. Products: Frozen:Fish Wild(Red bally Reef cod,Ribbon FIsh,Silver Croaker,Yellow Croaker,Horse Mackerel,Indian Mackerel,Yellow Tail Scad,Red Snepper,Barracuda,J....."
GU1/MT/140/09,KRISHNA FROZEN FOODS (MPEDA #GU1/MT/140/09),KRISHNA FROZEN FOODS,India,,DIU,"GIDC, MALALA, DIU 362520 Daman & Diu",20.71405,70.98224,7,"Diu, India",Croaker|Cuttlefish|Hilsa|Mackerel|Pomfret|Reef Cod|Ribbon Fish|Seer Fish|Shrimp|Sole|Squid|Tuna,"Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN SOLE FISH,FROZEN CROAKER,FROZEN LEATHER JACKET,FROZEN REEF COD,FROZEN BIG MOUTH CROAKER,FROZEN MACKEREL,FROZEN POMFRET,FROZEN SEER FISH,FROZEN KING FISH,FROZEN HILSA FISH,FROZEN TUNA) Frozen:Shrimp Aquaculture(FROZEN VANNAMEI,FROZEN BLACK TIGER) Frozen:Cuttlefish(FROZEN CUTTLE FISH,FROZEN BABY CUTTLE FISH) Frozen:Squid(FROZEN SQUID)",contact@krishnafrozenfoods.com,02875253847,,approved,true,documentation_verified,"MPEDA registered exporter #GU1/MT/140/09. Products: Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN SOLE FISH,FROZEN CROAKER,FROZEN LEATHER JACKET,FROZEN REEF COD,FROZEN BIG MOUTH CROAKER,FROZEN MACKEREL,FRO...."
GU1/MT/037/05,M/S KING FISH EXPORTS (MPEDA #GU1/MT/037/05),M/S KING FISH EXPORTS,India,Gujarat,Veraval,"Plot No. 1201/1202, GIDC Area, Veraval 362269 Gujarat",22.3901,71.6068,7,"362269, Gujarat, India",,,kfexports260@gmail.com,02876-233701,,approved,true,documentation_verified,MPEDA registered exporter #GU1/MT/037/05.
GU1/MT/287/15,M/S DEEPMALA FISHERIES (MPEDA #GU1/MT/287/15),M/S DEEPMALA FISHERIES,India,Gujarat,Veraval- GIR Somanath Dist,"Plot No 805,GIDC Estate, Veraval- GIR Somanath Dist, 362269 Gujarat",23.0,71.75,1,"Gujarat, India",Cuttlefish|Octopus|Reef Cod|Ribbon Fish|Shrimp|Squid,"Frozen:Fish Wild(Frozen Ribbon Fish,Frozen Reef Cod Whole Round,Frozen Leather Jacket Whole) Frozen:Shrimp Wild(Frozen Raw PUD Shrimps IQF) Frozen:Cuttlefish(Frozen Cuttlefish Whole Cleaned IQF,Frozen Cuttlefish ROE IQF) Frozen:Squid(Frozen Squid Whole Cleaned IQF,Frozen Baby Squid Pin Bone Out IQF,Frozen Cut Squid Skin On Rings And Tentacles IQF,Frozen Cut Squid Skin Less Rings And Tentacles IQF,Frozen Cut Squid Skin On IQF) Frozen:Octopus(Frozen Octopus Whole Cleaned IQF)",deepmalafisheries@gmail.com,9227721232,,approved,true,documentation_verified,"MPEDA registered exporter #GU1/MT/287/15. Products: Frozen:Fish Wild(Frozen Ribbon Fish,Frozen Reef Cod Whole Round,Frozen Leather Jacket Whole) Frozen:Shrimp Wild(Frozen Raw PUD Shrimps IQF) Frozen:Cut...."
GU1/MT/274/14,M/S MARUTI FROZEN FOODS (MPEDA #GU1/MT/274/14),M/S MARUTI FROZEN FOODS,India,Gujarat,Bara Road Mangrol Dist.Junagadh,Bara Road Mangrol Dist.Junagadh 362225 Gujarat,20.0861,76.5196,7,"362225, Gujarat, India",Croaker|Ribbon Fish|Sole,"Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN CROAKER FISH,FROZEN SOLE FISH,FROZEN LATHER JACKET FISH)",marutifrozenfoods2014@gmail.com,02876223155,,approved,true,documentation_verified,"MPEDA registered exporter #GU1/MT/274/14. Products: Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN CROAKER FISH,FROZEN SOLE FISH,FROZEN LATHER JACKET FISH)."
GU1/MT/013/04,M/S VANITA COLD STORAGE (MPEDA #GU1/MT/013/04),M/S VANITA COLD STORAGE,India,Gujarat,Veraval,"Somnath Road, Near Bhidia Bridge, Veraval 362267 Gujarat",20.9101099,70.365279,3,"Veraval, Patan Veraval Taluka, India",Croaker|Cuttlefish|Mackerel|Octopus|Reef Cod|Ribbon Fish|Shrimp|Sole|Squid,"Frozen:Fish Wild((FROZEN RIBBON FISH,FROZEN CROAKER FISH,FROZEN YELLOW CROAKER,FROZEN SILVER CROAKER,FROZEN REEF COD WHOLE,FROZEN INDIAN MACKEREL,FROZEN SOLE FISH,FROZEN HORSE MACKEREL,FROZEN BLACK SEABREAM,FROZEN GROPUER WHOLE ROUND,FROZEN RED REEF COD WOHLE,FROZEN MAHI MAHI FISH,FROZEN LEATHER JACKETS) Frozen:Shrimp Wild(Frozen:Shrimp Wild(Shrimps (PUD, P & D, Head on, H) Frozen:Shrimp Aquaculture(Frozen:Shrimp Aquaculture(PUD, PD, HOSO, HL/TL) ),FROZEN HEADLESS SHELL ON VANNMEI SHRIMPS,FROZEN PD VANNAMEI SHRIMPS IQF,FROZEN PUD VANNMEI SHRIMPS IQF,FROZEN H/L BLACK TIGER SHRIMPS IQF) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE CLEANED IQF,RAW FROZEN CUTTLEFISH WHOLE CLEANED IQF,Frozen:Cuttlefish((Whole, Whole cleaned, Fillets,) Frozen:Squid(Frozen:Squid((Whole, Whole cleaned, Tubes, Fillets,Frozen:Squid(Strips,,Rings, Tentacles, Wings)),RAW FROZEN CUT SQUID IQF) Frozen:Octopus(Frozen:Octopus((Whole, Whole cleaned, Gutted, Chop)",vanitacoldstorage@gmail.com,9227290184,,approved,true,documentation_verified,"MPEDA registered exporter #GU1/MT/013/04. Products: Frozen:Fish Wild((FROZEN RIBBON FISH,FROZEN CROAKER FISH,FROZEN YELLOW CROAKER,FROZEN SILVER CROAKER,FROZEN REEF COD WHOLE,FROZEN INDIAN MACKEREL,FROZ...."
GU1/MT/343/19,M/S. S.K. FOODS (MPEDA #GU1/MT/343/19),M/S. S.K. FOODS,India,Gujarat,SOMNATH ROAD VERAVAL,"PLOT NO. 1/2, G.I.D.C ESTATE OPPOSITE OF BHARAT PETROLEUM, SOMNATH ROAD VERAVAL 362269 Gujarat",20.9077,70.36786,7,"Verāval, Jūnāgadh, India",Bombay Duck|Crab|Croaker|Cuttlefish|Grouper|Lobster|Mackerel|Octopus|Pomfret|Reef Cod|Ribbon Fish|Seer Fish|Shrimp|Snapper|Sole|Squid|Threadfin|Tuna,"Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN YELLOW CROAKER,,FROZEN CROAKER FISH,FROZEN SILVER CROAKER,FROZEN REEF COD WHOLE,FROZEN SOLE FISH,FROZEN INDIAN MACKEREL,FROZEN HORSE MACKEREL,FROZEN BLACK SEA-BREAM,FROZEN GROPUER WHOLE ROUND,FROZEN RED REEF COD WHOLE,FROZEN MAHI MAHI FISH,FROZEN LEATHER JACKET FISH,FROZEN YELLOW FIN TUNA,FROZEN BONITO TUNA,FROZEN SKIP JACK TUNA,FROZEN LONG TAIL TUNA,FROZEN SILVER POMFRET,FROZEN BLACK POMFRET,FROZEN EEL FISH,FROZEN LIZARD FISH,FROZEN BARRACUDA FISH,FROZEN KING FISH,FROZEN PINK SNAPPER,FROZEN JapaneseThreadfinBream,FROZEN STING RAY,FROZEN CHINESE POMFRET,FROZEN SEER FISH, FROZEN LITTLE TUNNY,FROZEN KING MACKEREL, FROZEN BULL EYE,FROZEN BIG EYE TUNA, FROZEN SNAPPER,FROZEN LONG SPINEGROUPER,FROZENTHORNYCHEEKGROUPER,FROZEN TIGER TOOTH CROAKER,FROZEN CAT FISH,FROZEN TIGER TOOTH CROAKER,FROZEN HALIBUT,,FROZEN BOMBAY DUCK,FROZEN SWORD FISH,,FROZEN CONGER EEL,FROZEN SEER FISH,FROZEN CRAB,FROZEN LEATHER JACKET WHOLE,FROZEN LEATHER JACKET HLTL,FROZEN LEATHER JACKET HGT,FROZEN LEATHER JACKET WHOLE ROUND,FROZEN SPANISH MACKEREL FISH,FROZEN DORAB FISH,FROZEN KATTI FISH,FROZEN REEFCOD FILLET) Frozen:Shrimp Wild((PUD, P & D, Head on, Headless, HL/TL),FROZEN PUD SHRIMPS KARIKADI BLANCHED IQF) Frozen:Shrimp Aquaculture(FROZEN VANNAMI SHRIMP (PUD,WHOLE,P&D)) Frozen:Cuttlefish((Whole, Whole cleaned, Fillets, Strips, Tentacles,FROZEN CUTTLEFISH SKEWER IQF,FROZEN CUTTLEFISH WHOLE IQF,FROZEN CUTTLEFISH WHOLE CLEANED IQF,FROZEN CUTTLEFISH WHOLE,FROZEN CUTTLEFISH FILLETS IQF,FROZEN CUTTLEFISH STRIPS IQF,FROZEN CUTTLEFISH TENTACLES IQF,FROZEN BABY CUTTLEFISH WHOLE CLEANED IQF) Frozen:Squid(Whole, Whole cleaned, Tubes, Fillets, Strips,,Ring,SquidTentacles, Squid Wings,FROZEN SQUID WHOLE IQF,FROZEN SQUID CLEANED IQF,FROZEN SQUID TUBES IQF,FROZEN SQUID FILLETS IQF,FROZEN SQUID STRIPS IQF,FROZEN SQUID RING IQF,FROZEN SQUID TENTACLES IQF,FROZEN SQUID WINGS IQF,FROZEN BABY SQUID WHOLE,FROZEN BABY SQUID WHOLE LAYERPACK BLOCK,FROZEN BABY SQUID WHOLE PINBONEOUT IQF,FROZEN CUT SQUID RINGS SKIN ON AND TENTACLES IQF,FROZEN CUT SQUID SKIN ON RINGS AND TENTACLES IQF,INDIAN SQUID WHOLE CLEANED IQF,FROZEN SQUID WHOLE CLEANED BLOCK,FROZEN WHOLE CLEANED SQUID PINK IQF,FROZEN CUT SQUID IQF,FROZEN SQUID STUFFED IQF,FROZEN BABY SQUID WHOLE PINBONEOFF IQF) Frozen:Octopus((Whole, Whole cleaned, Gutted, Chopped),FROZEN OCTOPUS WHOLE IQF,FROZEN OCTOPUS WHOLE CLEANED IQF,FROZEN OCTOPUS GUTTED IQF,FROZEN OCTOPUS CHOPPED IQF) Frozen:Lobster((RAW ROCK LOBSTER,SAND LOBSTER)) Frozen:Crab((MUD CRAB,SEA CRAB))",skfoodsveraval@gmail.com,9979755601,,approved,true,documentation_verified,"MPEDA registered exporter #GU1/MT/343/19. Products: Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN YELLOW CROAKER,,FROZEN CROAKER FISH,FROZEN SILVER CROAKER,FROZEN REEF COD WHOLE,FROZEN SOLE FISH,FROZEN IND...."
GU1/MT/279/15,M/S. AMBAR EXPORTS (MPEDA #GU1/MT/279/15),M/S. AMBAR EXPORTS,India,Gujarat,Veraval,"Plot No.610/2, G.I.D.C, Veraval 362269 Gujarat",20.9077,70.36786,7,"Verāval, Jūnāgadh, India",Croaker|Cuttlefish|Mackerel|Reef Cod|Ribbon Fish|Squid|Tuna,"Frozen:Fish Wild(FROZEN RIBBON FISH, FROZEN CROAKER FISH,FROZEN REEF COD, FROZEN INDIAN MACKEREL,FROZEN HORSE MACKEREL, FROZEN LIZARD FISH,FROZEN INDIAN MACKEREL, FROZEN HORSE MACKEREL,FROZEN SQUID WHOLE, FROZEN CUTTLEFISH WHOLE,FROZEN SKIPJACK TUNA, FROZEN YELLOW FIN TUNA)",ambarexports@gmail.com,009904037625,,approved,true,documentation_verified,"MPEDA registered exporter #GU1/MT/279/15. Products: Frozen:Fish Wild(FROZEN RIBBON FISH, FROZEN CROAKER FISH,FROZEN REEF COD, FROZEN INDIAN MACKEREL,FROZEN HORSE MACKEREL, FROZEN LIZARD FISH,FROZEN INDI...."
GU1/MT/345/19,M/S. CAPITAL FISH CENTRE (MPEDA #GU1/MT/345/19),M/S. CAPITAL FISH CENTRE,India,Gujarat,Plot No. 1305 G.I.D.C. Estate Veraval,Plot No. 1305 G.I.D.C. Estate Veraval 362269 Gujarat,22.3901,71.6068,7,"362269, Gujarat, India",Bombay Duck|Croaker|Cuttlefish|Octopus|Pomfret|Ribbon Fish|Salmon|Shrimp|Snapper|Sole|Squid|Threadfin|Tuna,"Frozen:Fish Wild(Ribbon Fish, Croaker Fish, Leather Jacket,Sole Fish, Silver Pomfret, Chinese Pomfret,Black Pomfret, Eel Fish, Lizard Fish,,Barracuda,Snapper, Japanese Threadfin Bream,,Reefcod,Stingray, Snapper, Cat Fish,,Indian Halibut,Bombay Duck, Indian Salmon,Indian Thread Fin bream,Marlin, Sailfish,LITTLE TUNNY,BONITO FISH,YELLOWFIN TUNA) Frozen:Shrimp Wild(Shrimps (PUD, P & D, Head on,Headless, HL/TL) Frozen:Cuttlefish(Whole, Whole cleaned, Fillets, Strips, Tentacles) Frozen:Squid(Whole, Whole cleaned, Tubes, Fillets, Strips,Rings, Tentacles, Wings) Frozen:Octopus(Whole, Whole cleaned, Gutted, Chopped)",capitalfishcenter1305@gmail.com,9898425050,-,approved,true,documentation_verified,"MPEDA registered exporter #GU1/MT/345/19. Products: Frozen:Fish Wild(Ribbon Fish, Croaker Fish, Leather Jacket,Sole Fish, Silver Pomfret, Chinese Pomfret,Black Pomfret, Eel Fish, Lizard Fish,,Barracuda,...."
GU1/MT/011/04,M/S. GOPAL FISHERIES (MPEDA #GU1/MT/011/04),M/S. GOPAL FISHERIES,India,Gujarat,Veraval,"Plot No. 44 to 47, Fishery Harbour, Bhidiya, Veraval 362268 Gujarat",22.0822,71.1416,7,"362268, Gujarat, India",Bombay Duck|Crab|Croaker|Cuttlefish|Octopus|Pomfret|Reef Cod|Shrimp|Snapper|Sole|Squid|Tuna,"Frozen:Fish Wild(FROZEN YELLOW FIN TUNA WHOLE ROUND,FROZEN SKIPJACK TUNA WHOLE ROUND,FROZEN BOINTO TUNA WHOLE ROUND,FROZEN LONG TAIL TUNA WHOLE ROUND,FROZEN REEF COD,FROZEN RIBBONFISH,FROZEN CROAKER FISH,FROZEN SOLE FISH,FROZEN KING FISH,FROZEN MAHI MAHI W/R/GTD,FROZEN SAILFISH HGT,FROZEN LEATHER JACKET,FROZEN EEL FISH,FROZEN INDIAN MECKEREL,FROZEN BARACUDA,FROZEN SILVER/BLACK/CHINESE POMFRET,FROZEN SNAPPER,FROZEN EMPEROR FISH,FROZEN LEATHER SKIN,FROZEN RED BULL EYE,FROZEN LIZARD FISH,FROZEN BOMBAY DUCK,FROZEN SEA BREAM) Frozen:Shrimp Wild(FROZEN KARIKADI/BROWN/KAPSI/FLOWER SHRIMPS,FROZEN PUD/HL KARIKADI/BROWN/KAPSI/FLOWER SHRIMPS) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE/WHOLE CLEANED) Frozen:Squid(FROZEN SQUID WHOLE/ WHOLE CLEANED IF/BLOCK) Frozen:Octopus(FROZEN OCTOPUS WHOLE ROUND/WHOLE CLEANED IF/BLOCK) Frozen:Crab(FROZEN BLUE SWIMMING CRAB WHOLE MALE/FEMALE,FROZEN BLUE SWIMMING CARB HALF CUT MALE FEMALE,FROZEN THREE SPOT CARB WHOLE MALE/FEMALE,FROZEN THREE SPOT CARB HALF CUT MALE /FEMALE,FROZEN CRAB)",Gopalfisheries126@gmail.com,02876231930,,approved,true,documentation_verified,"MPEDA registered exporter #GU1/MT/011/04. Products: Frozen:Fish Wild(FROZEN YELLOW FIN TUNA WHOLE ROUND,FROZEN SKIPJACK TUNA WHOLE ROUND,FROZEN BOINTO TUNA WHOLE ROUND,FROZEN LONG TAIL TUNA WHOLE ROUND,...."
GU1/MT/369/20,M/S. H.H. MARINE (MPEDA #GU1/MT/369/20),M/S. H.H. MARINE,India,Gujarat,1788/1 Near Win Marine Exports,"Plot No. 19 Suervy No, 1788/1 Near Win Marine Exports 362269 Gujarat",23.0,71.75,1,"Gujarat, India",Croaker|Grouper|Lobster|Mackerel|Octopus|Pomfret|Reef Cod|Ribbon Fish|Seer Fish|Shrimp|Snapper|Sole|Squid|Threadfin|Tuna,"Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN CROAKER FISH,FROZEN REEF COD,FROZEN INDIAN MACKEREL,FROZEN HORSE MACKEREL,, FROZEN LIZARD FISH,FROZEN SOLE FISH,FROZEN YELLOW FIN TUNA,FROZEN MAHI MAHI FISH,FROZEN SILVER POMFRET,FROZEN EEL FISH,FROZEN LIZARD FISH,,BARRACUDA FISH,KING FISH,FROZEN Japanese Threadfin Bream,Frozen:Cuttle fish,Frozen:Squid,Frozen:Octopus,Frozen:Lobster,Frozen:Shrimp,FROZEN INDIAN WHITE PRAWN,FROZEN SNAPPER,LONG SPINE GROUPER,FROZEN YELLOWTAIL SCAD,FROZEN MALABAR TREVALLY,FROZEN MALABAR TREVALLY,LARGE HEADED RIBBON FISH,,FROZEN GROUPER,TIGER TOOTH CROAKER,FROZEN GOAT FISH,PARROT FISH,MILK FISH,WHITE FISH,,FROZEN LEATHER JACKET,FROZEN SEER FISH,,FROZEN COWTAIL STING RAY)",hhmarinefoods@gmail.com,9824465348,-,approved,true,documentation_verified,"MPEDA registered exporter #GU1/MT/369/20. Products: Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN CROAKER FISH,FROZEN REEF COD,FROZEN INDIAN MACKEREL,FROZEN HORSE MACKEREL,, FROZEN LIZARD FISH,FROZEN SOLE ...."
GU1/MT/295/16,M/S. J.M. SEA FOODS (MPEDA #GU1/MT/295/16),M/S. J.M. SEA FOODS,India,Gujarat,PLOT NO. 315 & 316 GIDC ESTATE VERAVAL   INDIA,PLOT NO. 315 & 316 GIDC ESTATE VERAVAL 362269 GUJARAT INDIA 362269 Gujarat,22.3901,71.6068,7,"362269, Gujarat, India",Croaker|Cuttlefish|Mackerel|Octopus|Reef Cod|Shrimp|Squid,"Frozen:Fish Wild(FROZEN CUTTLEFISH WHOLE AND WHOLE CLEANED IQF,,FROZEN SQUID WHOLE AND WHOLE CLEANED, IQF,,FROZEN WHOLE CLEANED OCTOPUS ,IQF,FROZEN HORSE MACKEREL,,FROZEN YELLOW CROAKER,FROZEN SILVER CROAKER,FROZEN INDIAN MACKEREL,FROZEN REEF COD,FROZEN RINGS AND TENTACLES ,IQF,FROZEN WHOLE SQUID PIN BONE OFF IQF,FROZEN SQUID CUTS ,IQF) Others-Non Edible:Fish Meals (Non-Edible)(FISH MEAL FISH AND FISH OIL,SHRIMP MEAL,SQUID MEAL)",jmseafoods10@gmail.com,9426912216,jmseafoods.com,approved,true,documentation_verified,"MPEDA registered exporter #GU1/MT/295/16. Products: Frozen:Fish Wild(FROZEN CUTTLEFISH WHOLE AND WHOLE CLEANED IQF,,FROZEN SQUID WHOLE AND WHOLE CLEANED, IQF,,FROZEN WHOLE CLEANED OCTOPUS ,IQF,FROZEN HO...."
GU1/MT/428/25,M/S. M K EXPORTS (MPEDA #GU1/MT/428/25),M/S. M K EXPORTS,India,Gujarat,G.I.D.C Estate VERAVAL-Gir Somnath,"Plot No.130/1, G.I.D.C Estate VERAVAL-Gir Somnath 362269 Gujarat",22.3901,71.6068,7,"362269, Gujarat, India",,,mkexportsvrl@gmail.com,08200535553,,approved,true,documentation_verified,MPEDA registered exporter #GU1/MT/428/25.
GU1/MT/052/05,M/S. RAMESHWAR COLD STORAGE (MPEDA #GU1/MT/052/05),M/S. RAMESHWAR COLD STORAGE,India,Gujarat,Somnath Road Bhidiya Veraval,Somnath Road Bhidiya Veraval 362269 Gujarat,22.3901,71.6068,7,"362269, Gujarat, India",,,rameshwarvrl@gmail.com,9898100901,,approved,true,documentation_verified,MPEDA registered exporter #GU1/MT/052/05.
GU1/MT/127/08,M/S. REAL EXPORTS (MPEDA #GU1/MT/127/08),M/S. REAL EXPORTS,India,Gujarat,Bhidiya Veraval,"Plot No.8 & 9 Somnath Road, Bhidiya Veraval 362269 Gujarat",22.3901,71.6068,7,"362269, Gujarat, India",,,realexportsvrl@gmail.com,9898100901,www.realrameshwar.com,approved,true,documentation_verified,MPEDA registered exporter #GU1/MT/127/08.
