eic_approval_no,eic_plant_name,eic_address,mpeda_registration_no,mpeda_firm_name,mpeda_address,mpeda_email,mpeda_phone,mpeda_mobile,mpeda_website,mpeda_products,match_type
281,Gopal Sea Foods,"Plot No. 2-4, G.I.D.C., Veraval- 362269, Gujarat",GU1/MT/010/04,GOPAL SEA FOODS,"Plot No. 2-4, G.I.D.C. Estate Veraval-362269 Gujarat India. 362269 Gujarat",documents@gopalseafoods.com,9825221397,9227133833,nan,"Frozen:Fish Wild(FROZEN YELLOW FIN TUNA WHOLE ROUND,FROZEN SKIPJACK TUNA WHOLE ROUND,FROZEN BOINTO TUNA WHOLE ROUND,FROZEN LONG TAIL TUNA WHOLE ROUND,FROZEN REEF COD/GROUPER,FROZEN RIBBONFISH,FROZEN CROAKER FISH,FROZEN SOLE FISH,FROZEN KING FISH,FROZEN MAHI MAHI W/R/GTD,FROZEN SAILFISH HGT,FROZEN LEATHER JACKET,FROZEN EEL FISH,FROZEN INDIAN MECKEREL,FROZEN BARACUDA,FROZEN SILVER/BLACK/CHINESE POMFRET,FROZEN SNAPPER,FROZEN EMPEROR FISH,FROZEN LEATHER SKIN/QUEEN FISH,FROZEN RED BULL EYE,FROZEN LIZARD FISH,FROZEN BOMBAY DUCK,FROZEN SEA BREAM) Frozen:Shrimp Wild(FROZEN PUD/PD/HL KARIKADI SHRIMPS,FROZEN PUD/PD/HL BROWN SHRIMPS,FROZEN PUD/PD/HL SHRIMPS) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE/WHOLE CLEANED) Frozen:Squid(FROZEN SQUID WHOLE/ WHOLE CLEANED IF/BLOCK) Frozen:Octopus(FROZEN OCTOPUS WHOLE ROUND/WHOLE CLEANED IF/BLOCK) Frozen:Crab(FROZEN BLUE SWIMMING CRAB WHOLE MALE/FEMALE,FROZEN BLUE SWIMMING CARB HALF CUT MALE FEMALE,FROZEN THREE SPOT CARB WHOLE MALE/FEMALE,FROZEN THREE SPOT CARB HALF CUT MALE /FEMALE)",name_only
282,Amrut Cold Storage Pvt. Ltd.,"Plot No. 1111/12, G.I.D.C. Estate, Veraval - 362269, Gujarat, India",GU3/MT/044/15,AMRUT COLD STORAGE PVT. LTD.,"Javar naka, PORBANDAR 360575 Gujarat",amrutvrl@gmail.com,919824498363,9824498363,www.silverstarexports.com,"Frozen:Fish Wild(Silver Pomfret,Chinese Pomfret,Black Pomfret,Croaker,Snappers,Solefish,Kingfish,Seabream,Ribbonfish,Leather Jacket) Frozen:Shrimp Wild(FROZEN HL SHRIMPS IQF,FROZEN BLANCHED PUD SHRIMPS IQF,FROZEN PUD SHRIMPS IQF / BLOCK) Frozen:Shrimp Aquaculture(FROZEN HL VANNAMEI SHRIMPS IQF,FROZEN PUD VANNAMEI SHRIMPS IQF) Frozen:Cuttlefish(Cuttlefish Whole,Cuttlefish Whole Cleaned IQF/Block/Tray pack,Cuttlefish Fillet,Cuttlefish Skewers,Cuttlefish Roe,Cuttlefish Strips/Tentacles Blanched IQF) Frozen:Squid(Squid Whole Block/IQF/Tray pack,Squid Whole Cleaned IQF/Block/Tray pack,Squid Whole Cut IQF,Squid Tubes & Tentacles,Squid Rings and Tentacles Blanched IQF,Squid Stuffed IQF,Squid Fillet) Frozen:Octopus(Octopus Whole,Octopus Whole Cleaned IQF/Block/Tray pack,Octopus Cut Blanched IQF)",name_only
283,Anjani Marine Traders,"G.I.D.C. Estate Plot No.402/414. Veraval - 362269, Gujarat, India",GU1/MT/039/05,ANJANI MARINE TRADERS,"Plot No. 402/414 GIDC, Veraval 362269 Gujarat",anjanimarinetraders@gmail.com,02876231340,9277808006,nan,nan,name_only
284,Satyam Marine Exports,"14, Lati Plot,Near Makli Godown, Bhidiya, Veraval - 362269",GU1/MT/199/11,SATYAM MARINE EXPORTS,"Lati Plot No.14, Behinds Maklai Cold Storage, Bhidiya, Verava 362269 Gujarat",satyam.export4@gmail.com,02876-232157,9228255442,nan,"Frozen:Fish Wild((RIBBON FISH, SILVER CROAKER, YELLOW CROAKER,,LEATHER JACKET FISH - HGT/WHOLE, REEF COD WHOLE/,HGT, INDIAN MACKEREL, HORSE MACKEREL, SOLE FISH,,SPANISH MACKEREL / SEER FISH, LIZARD FISH, SQUID,,CUTTLE FISH, BABY CUTTLE FISH, SILVER POMFRET,,BLACK POMFRET, YELLOW FIN TUNA, SKIP JACK TUNA,,BIG MOUTH CROAKER, BOMBAY DUCK, CAT FISH, EEL FISH,SEA BREAM, DORAB, BULL EYE, BARRACUDA, KATTI FISH) Frozen:Shrimp Wild(Head less) Frozen:Cuttlefish(Cuttlefish whole,Cuttlefish whole cleaned) Frozen:Squid(Squid whole,Squid whole cleaned) Frozen:Octopus(Octopus whole) Frozen:Crab(Whole crab,Cut crab)",name_only
287,Shivganga Marine Products,"Plot No.1315, G.I.D.C.Estate, Veraval - 362269, Gujarat â?? India,",GU1/MT/268/14,SHIVGANGA MARINE PRODUCTS,"PLOT NO. 1315, G.I.D.C. ESTATE, VERAVAL, GUJARAT 362269 Gujarat",shivganga.marine@gmail.com,9227292163,9275057831,nan,"Frozen:Fish Wild(RIBBON FISH WHOLE,SILVER CROAKER,SOELFISH,REEFCOD WHOLE ROUND,INDIAN MACKERAL,CUTTLEFISH,SQUID,QUEENFISH,HORSE MACKERAL,LEATHER JACKET,BARRACUDA,BULL EYE,YELLOW CROAKER,JAPANESE THREAD FIN BREAM,BIG MOUTH CROAKER,TT CROAKER,GHOLEFISH,STING RAY,WOLF HERRING,CAT FISH,GROUPER WHOLE ROUND,SEA BREAM FISH,BULL EYE / BIG EYE FISH,BONITO TUNA)",name_only
288,Goan Bounty,"Plot No. 51-B, Dulapi- Corlim, Tiswadi, North Goa, Goa 403110, India",GO1/MT/004/04,GOAN BOUNTY,Plot No. 51-B Dulapi Corlim Tiswadi 403110 Goa,goanbounty@gmail.com,8322284533,9822121302,xx,"Frozen:Fish Wild(Mackerel,Horse Mackerel,Sardine,Kingfish,Tuna,Ribbon Fish,Reef Cod,Leather Jacket,Black Promfet,Croaker) Frozen:Shrimp Wild(White Shrimp,Brown Shrimp) Frozen:Cuttlefish(Cuttlefish) Frozen:Squid(Squid) Frozen:Octopus(Octopus)",name_only
291,Keshodwala Foods.,"Plot No. 305, G.I.D.C Estate Veraval - 362269, Gujarat India",GU1/MT/007/04,KESHODWALA FOODS,"Plot No. 305, GIDC, Veraval 362269 Gujarat",lab.keshodwala@gmail.com,02876231644,9825221249,nan,"Frozen:Fish Wild(FROZEN RIBBON FISH WHOLE,FROZEN YELLOW CROAKER,FROZEN SILVER POMFRET,FROZEN CHINESE POMFRET,FROZEN SOLE FISH,FROZEN REEFCOD,FROZEN SPANISH MACKEREL,FROZEN INDIAN MACKEREL,FROZEN HORSE MACKEREL,FROZEN LEATHER JACKET,FROZEN LIZARD FISH,FROZEN BOMBAY DUCK,FROZEN BARRACUDA,FROZEN KINGFISH WHOLE,FROZEN YELLOW FIN TUNA WHOLE ROUND,FROZEN SKIPJACK TUNA WHOLE ROUND,FROZEN RED SNAPPER,FROZEN SILVER CROACKER,FROZEN BONITO TUNA,FROZEN LONG TAIL TUNA,FROZEN MAHI MAHI,FROZEN EEL FISH,FROZEN CROACKER FISH,FROZEN TIGER TOOTH CROACKER,FROZEN STING RAY,FROZEN HILSA,FROZEN KOOTH FISH,FROZEN WHITE SNAPPER,FROZEN OCTOPUS WHOLE,FROZEN SCAD FISH,FROZEN JAPANESE THREADFIN BREAM,FROZEN BULL EYE FISH,FROZEN BIG MOUTH CROAKER) Frozen:Shrimp Wild(FROZEN PUD SHRIMPS BLANCHED IQF,FROZEN PD SHRIMPS BLANCHED IQF,FROZEN PUD SHRIMPS IQF) Frozen:Cuttlefish(FROZEN CUTTLE FISH WHOLE,FROZEN CUTTLE FISH WHOLE CLEANED IQF,FROZEN CUTTLE FISH STRIPS BLANCHED IQF,FROZEN CUTTLE FISH TENTACLES BLANCHED IQF) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID WHOLE CLEANED IQF,FROZEN SQUID TENTACLES BLANCHED IQF,FROZEN SQUID RINGS BLANCHED IQF,FROZEN SQUID TUBES IQF,FROZEN SQUID WHOLE LAYER PACK) Frozen:Octopus(FROZEN OCTOPUS WHOLE,FROZEN OCTOPUS WHOLE CLEANED IQF)",name_only
292,Aftab Exports.,"G.I.D.C.Estate Plot No.1004 Veraval â?? 362269. Gujarat , India",GU3/MT/041/15,AFTAB EXPORTS,FISH MARKET PORBANDAR 360575 Gujarat,aftabexportsdocument@gmail.com,9227530049,9227530050,nan,"Frozen:Fish Wild(FR. BLACK EEL,FR. BIG MOUTH CROAKER,FR. RIBBON FISH WHOLE IWP,FR. RIBBON FISH WHOLE,FR. SOLE FISH,FR.YELLOW CROAKER,FR. RED SNAPPER WR,FR. YELLOW TAIL SCAD,FR. LEATHER JACKET WHOLE,FR. KING FISH WHOLE,FR. INDIAN MACKEREL,FR. AMBERJACK WHOLE,FR.KING SNAPPER WHOLE,FR. JOHN SNAPPER WHOLE,FR. SEABREAMS,FR. SEER FISH,FR. HALIBUT,FR. SILVER POMFRET,FR. TUNNA FISH,FR. KATTI FISH,FR. COBIA FISH,FR. GHOL FISH,FR. CUTTLE FISH,FR. OCTOPUS,FR. SHRIMP,FR. GROUPER BUFFET,FR. GROUPER FILLET SKIN OFF,BONELESS, PIN BONE OFF,FR. GROUPER FINGER SKINLESS & BONELESS (N),FR. GROUPER FINGER SKINLESS & BONELESS BUFFET,FR. UNICORN FILLET (M/OFF),FR. KING SNAPPER SKIN ON FILLETS,FR. AMBERJACK SKIN ON FILLETS,FR. GROUPER GILLED,GUTTED & SCALED,FR. CORVINA FILLETS,FR. KOOTH FILLETS,FR. REEF COD HL TL GTD,FR. REEF COD BUTTERFLY,FR. KING FISH STEAKS,FR. TUNNA LOINS,FR. SEABREAMS FILLETS,FR. KIMG FISH FILLETS,FR. T.T. CROAKER,FR. INDIAN MACKEREL,FR. HORSE MACKEREL,FR. SILVER CROAKER,FR. MAHI MAHI FILLETS,FR. JAPANESE THREADFIN BREAM,FR. BLACK POMFRET,FR. SQUID WR,FR. BLACK SEA BREAM,FR. FORK-TAILED THREADFIN BREAM,FR. FLOUNDER FISH,FR. DORAB FISH)",name_only
298,Honest Frozen Foods Co.,"Plot no.1405, G.I.D.C. Estate, Veraval-362269,Gujarat- India.",GU1/MT/038/05,HONEST FROZEN FOODS CO,PLOT NO.1405 G.I.D.C. ESTATE VERAVAL 362269 Gujarat,honest.document@gmail.com,9825221185,9825221185,nan,"Frozen:Fish Wild(Ribbon Fish,Croaker Fish,Leather Jacket,Sole Fish,) Frozen:Shrimp Wild(PUD, P & D, Head on, Headless, HL/TL) Frozen:Cuttlefish(Whole, Whole cleaned, Fillets, Strips, Tentacles) Frozen:Squid(Whole, Whole cleaned, Tubes, Fillets,,Strips, Ring) Frozen:Octopus(Whole, Whole cleaned, Gutted, Chopped) Frozen:Lobster(RAW ROCK LOBSTER,SAND LOBSTER)",name_only
299,New Royal Frozen Foods,"Plot No.304 G.I.D.C. Estate Veraval 362269 Gujarat-India,",GU1/MT/006/04,NEW ROYAL FROZEN FOODS,"Plot No.304, GIDC , Veraval-362 269 362269 Gujarat",newroyal08@gmail.com,02876-231807,9978985535,nan,"Frozen:Fish Wild(Ribbon fish,silver croaker,Yellow Croaker,Eel Fish,Red Bally Reef Code,Horse Mackerel,Indian Mackerel,Red Snepper,Barracuda,sting Ray,Indian-Pacific King Mackerel,Skip Jack Tuna,Yellowfin Tuna,Big Eye Tuna,Tigertooth Croaker,Indian Conger Eel,Tuna Bonito,Sole Fish,Bombay Duck,Leather Jacket Fish,Cat Fish,Leather Skin) Frozen:Shrimp Wild(Tiny Karikadi Shrimp,Goinar Shrimp ,Flower Shrimp,Indian Whie Shrimp , Indian Sea Tiger Shrimp) Frozen:Cuttlefish(Pharaoh CuttelFish) Frozen:Squid(Indian Squid, Needle Squid) Frozen:Octopus(Smoothskin Octopus, Sandbird Octopus) Frozen:Crab(Blue swimming Crab ,Three Spot Crab ,)",name_only
332,FALCON MARINE EXPORTS LTD.,"PLOT NO.138,SECTOR-A,ZONE-B,MANCHESWAR INDUSTRIAL ESTATE,BHUBANESWAR-751010,ODISHA",,,,,,,,,no_match
343,BIJAYA MARINE PRODUCTS,"ATHARANALA,PATNA,GOPINATHPUR,PURI,752002,ODISHA",,,,,,,,,no_match
364,MMC EXPORTS LIMITED,"Choto Paresh Baro Paresh Mahishbathan, Salt Lake  Sector V- 700091, West Bengal, INDIA",,,,,,,,,no_match
370,RAM’S ASSORTED COLD STORAGE LTD.,"ARAKHAKUDA, AT/PO â?? TELENGAPENTHA, CUTTACK â?? 753051, ODISHA",,,,,,,,,no_match
392,Calcutta Seafoods Private Limited,"174, Hemanta Basu Sarani, Basunagar, Madyamgram, Kolkata â?? 700129, West Bengal, India",,,,,,,,,no_match
395,Laxminarayan Exports,"34 & 35, Industrial Estate, Paradeepgarh, Paradeep, Jagatsinghpur-754141, Odisha",,,,,,,,,no_match
396,SK EXPORTS PRIVATE LIMITED,"21, CHANDAKA INDUSTRIAL COMPLEX, PATIA, KIIT CAMPUS, BHUBANESWAR, 751024, ODISHA",,,,,,,,,no_match
422,Utkal Exports,"S3-94 Sector-A,Zone-B, Mancheswar Industrial Estate, Bhubaneswar, Odisha",OR1/RX/135/24,UTKAL EXPORTS,"S 3/94,SECTOR-A,ZONE-B,T MANCHESWAR INDUSTRIAL ESTATE 751007 Odisha",utkalexports@gmail.com,9937144666,9937044447,nan,"Frozen:Shrimp Aquaculture(FROZEN PEELED DEVEINED VANNAMEI SHRIMPS -IQF,FROZEN HEADLESS VANNAMEI SHRIMPS,FROZEN PEELED UN DEVEINED VANNAMEI SHRIMPS,FROZEN HEAD-ON BLACK TIGER SHRIMPS,FROZEN HEADLESS BLACK TIGER SHRIMPS) Frozen:Cuttlefish(FROZEN CUTTLE FISH WHOLE,FROZEN RIBBON FISH WHOLE)",name_only
424,SARVESHWARI EXPORTS PVT. LTD.,"548, Jessore Road, Kolkata-700055, West Bengal",WB1/MT/324/14,SARVESHWARI EXPORTS PVT. LTD.,"548, JESSORE ROAD NORTH 24 PARGANAS, KOLKATA - 700055 West Bengal",sarveshwari@vsnl.net,9073930006,9836263963,nan,nan,name_only
428,RAZBAN SEAFOOD PRIVATE LIMITED,"UNIT-II, 770 KALIKAPORE, KOLKATA-700099, WEST BENGAL, INDIA.",WB1/MT/602/24,RAZBAN SEAFOOD PRIVATE LIMITED,"770, KALIKAPORE P.O- MUKUNDAPUR, KOLKATA - 700099 West Bengal",razban.seafood@gmail.com,03324260873,9831026622,nan,nan,name_only
449,SADAF SEA FOODS,"UNIT NO. 5, I.S.F.P.C., CHAKGARIA, KOLKATA - 700094, WEST BENGAL",,,,,,,,,no_match
453,CORELINE EXPORTS,"UNIT 4, INTERNATIONAL SEAFOOD PROCESSING CENTRE, BUDERHAT, CHAKGARIA, KOLKATA-700094, WEST BENGAL, INDIA",WB1/MT/062/05,CORELINE EXPORTS,"26, BLOCK-H, NEW ALIPORE, KOLKATA – 700053 West Bengal",rajanjohn@vsnl.com,9831005510,9831005510,nan,nan,name_only
458,Shimpo Exports Private Limited,"Unit No. III, ISFPC, Chakgaria, Boodherhat, Kolkata- 700094, West Bengal, India",,,,,,,,,no_match
459,TEEKAY MARINE PVT. LTD,"PLOT NO.58, CHANDAKA INDUSTRIAL ESTATE, PO-KIIT, PATIA, BHUBANESWAR-751024, Odisha",,,,,,,,,no_match
460,M/S SAHADA EXPORTS,"UNIT 8,ISFPC,CHAKGARIA,24 PGS(S),KOLKATA-700 094",WB1/MT/125/07,M/S SAHADA EXPORTS,"11C, MOMINPORE ROAD SOUTH 24 PARGANAS, KOLKATA - 700023 West Bengal",sahada_cal@yahoo.com,03324496113,9433426395,-,"Frozen:Fish Aquaculture(Frozen Head-on Sea Tiger Shrimps,Head-on Flower Shrimps,Head-on Bamboo Shrimps,Head-on Sea White Shrimps,Headless Sea Tiger Shrimps,Headless Flower Shrimps,Headless Bamboo Shrimps,Headless Sea White Shrimps,(Grade- I & Grade-II),(PUD)- Peeled & Undeveined (Karikadi- Poovalan,-Brown- Pink- Sea White),Head-on Black Tiger Shrimps,Head-on Vannamei Shrimps,Headless Black Tiger Shrimps (G-I & G-II),Headless Vannamei Shrimps (G-I & G-II),Frozen Headless Easy Peel Black Tiger Shrimps,Frozen Headless Easy Peel Vannamei Shrimps,Frozen Headless Deep Cut Black Tiger Shrimps,Frozen Deep Cut Vannamei Shrimps,Frozen Block Peel & Deveined Tail on /Tail off,Black Tiger Shrimps,Frozen Block Peel & unDeveined Tail on /Tail off,Black Tiger Shrimps and Vannamei Shrimps,I.Q.F Head-on Sea Tiger Shrimps,I.Q.F. Head-on Flower Shrimps,I.Q.F. Head-on Bamboo Shrimps,I.Q.F. Head-on Sea White Shrimps,I.Q.F. Head-on Black Tiger Shrimps,I.Q.F. Head-on Vannamei Shrimps,I.Q.F. Headless Sea Tiger Shrimps,I.Q.F. Headless Flower Shrimps,I.Q.F. Headless Bamboo Shrimps,I.Q.F. Headless Sea White Shrimps,I.Q.F Headless Black Tiger Shrimps (G-I & G-II),I.Q.F. Headless Vannamei Shrimps (G-I & G-II),I.Q.FFrozen Headless Easy Peel Black Tiger Shrimps,I.Q.F. Frozen Headless Easy Peel Vannamei Shrimps,And Butterfly Cut Shrimps,I.Q.F.Frozen Headless Deep Cut Black Tiger Shrimps,I.Q.F. Frozen Deep Cut Vannamei Shrimps,I.Q.F. Frozen Peel & Deveined Tail on /Tail off,I.Q.F. Black Tiger Shrimps & Vannamei Shrimps,I.Q.F. Black Tiger Peel & Deveined Tail on,/ Tail off Butterfly Shrimps,I.Q.F. Vannamei Peel & Deveined Tail on/ Tail off,Butterfly Shrimps,I.Q.F. Black Tiger Shrimps (PUD) Peeled,Deveined,I.Q.F. Vannamei Shrimps (PUD) Peeled & Undeveined,I.Q.F. (PUD)- Peeled & Undeveined (Karikadi/,Poovalan/Brown/Pink/Sea-white),Blast Frozen Head-on Sea Tiger Shrimps,Blast Frozen Head-on Flower Shrimps,Blast Frozen Head-on Bamboo Shrimps,Blast Frozen Head-on Sea White Shrimps,Blast Frozen Head-on Black Tiger Shrimps,Blast Frozen Head-on Vannamei Shrimps,Blast Frozen Head less Sea TigerShrimps (G-I&G-II),Blast Frozen Head less Flower Shrimps (G-I & G-II),Blast Frozen Head less Bamboo Shrimps (G-I&G-II),Blast Frozen Head less Sea WhiteShrimps (G-I&G-II),Blast Headless Black Tiger Shrimps (G-I & G-II),Blast Headless Vannamei Shrimps (G-I & G-II),Blast Frozen Head Less Easy Peel BlackTigerShrimps,(Grade- I & Grade- II),Blast Frozen Head Less Deep Cut BlackTigerShrimps,Blast Frozen Head Less Deep Cut Vannamei Shrimps,Blast Frozen Head Less Peel& Deveined Black Tiger,Tail on / Tail off,Blast Frozen Peel&UnDeveined Black TigerShrimps,Blast Frozen Peel&UnDeveined Vannamei Shrimps,Blast (PUD)- Peeled & Undeveined (Karikadi/,Poovalan-Brown-Pink-Sea-white),Blast Frozen Raw Fish (Non Scombroid),Blast Frozen Raw Fish (Scombroid),Blast Frozen Raw Cephalopods,Blast Frozen Crabs)",name_only
469,MAGNUM SEA FOODS LIMITED,"AT: BOTANDA, P.O./P.S.: JANKIA, DIST: KHURDA, PIN-752019, ODISHA",,,,,,,,,no_match
470,UNITRIVENI OVERSEAS,"PLOT NO.150,CHAMPAJHAR,P.O.MALIPADA, DT-KHURDA, PIN-752018",,,,,,,,,no_match
471,MILSHA SEA PRODUCT,"UNIT NO. 2, I.S.F.P.C, BENFISH COMPLEX, CHAKGARIA, 24 PARGANAS (S), KOLKATA â?? 700094, WEST BENGAL, INDIA",WB1/RX/439/18,MILSHA SEA PRODUCT,"UNIT-II, I.S.F.P.C. BENFISH COMPLEX CHAKGARIA, KOLKATA - 700094 West Bengal",milsha@prawnsetc.com,9163535000,9163535000,nan,nan,name_only
475,BAIDYA FISH TRADERS,"Vill: Bagna, PO & PS-Gaighata, Dist. 24 Parganas (North), Pin-743249, West Bengal",WB1/MT/312/13,BAIDYA FISH TRADERS,"62/B, KHUDIRAM BOSE SARANI, KOLKATA - 700037 West Bengal",baidyafishtraderskol@gmail.com,03325214761,9433911600,nan,nan,name_only
477,IFB AGRO INDUSTRIES LTD.,"Plot No. IND-5, Sector-1, East Kolkata Township, Kolkata-700107, West Bengal, India.",,,,,,,,,no_match
478,Z. A. SEA FOODS PVT. LTD.,"UNIT NO-9, BENFISH COMPLEX I.S.F.P.C, CHAKGARIA, 24 PARGANAS (SOUTH), KOLKATA-700094, WEST BENGAL",,,,,,,,,no_match
488,SHIMPO SEAFOODS,"IDCO PLOT NO 53, CHANDAKA INDUSTRIAL ESTATE,  P.O: KIIT, PATIA, BHUBANESWAR-751024, ODISHA, INDIA",OR1/MT/081/19,SHIMPO SEAFOODS,"IDCO PLOT NO. 53, CHANDAKA INDUSTRIAL ESTATE, P.O. KIIT, PATIA, BHUBANESWAR - 751024 751024 Odisha",shimpo.exports@gmail.com,0674-2726151/72,9437063784,nan,"Frozen:Shrimp Wild(FROZEN HEAD ON SHELL ON SEA TIGER SHRIMPS,FROZEN HEAD ON SHELL ON BLACK TIGER SHRIMPS,FROZEN HEAD LESS SHELL ON SEA TIGER SHRIMPS,FROZEN HEAD LESS SHELL ON BLACK TIGER SHRIMPS,FROZEN HEAD LESS EASY PEEL SEA TIGER SHRIMPS,FROZEN HEAD LESS EASY PEEL BLACK TIGER SHRIMPS,FROZEN PEELED AND DEVEINED SEA TIGER SHRIMPS,FROZEN PEELED AND DEVEINED BLACK TIGER SHRIMPS,FROZEN PEELED & DEVEINED TAIL ON SEA TIGER SHRIMPS,FROZEN PD TAIL ON BLACK TIGER SHRIMPS,FROZEN PUD SEA WATER SHRIMPS,FROZEN PD SEA WATER SHRIMPS,FROZEN HEAD ON SHELL ON SEA WHITE SHRIMPS,FROZEN HEAD LESS SHELL ON SEA WHITE SHRIMPS,FROZEN HEAD ON SHELL ON FLOWER SHRIMPS,FROZEN HEAD LESS SHELL ON FLOWER SHRIMPS,FROZEN HEAD ON SHELL ON BAMBOO SHRIMPS,FROZEN HEAD LESS SHELL ON BAMBOO SHRIMPS,FROZEN HEAD LESS SHELL ON PINK / BROWN SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN HEAD ON SHELL ON VANNAMEI SHRIMPS,FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS,FROZEN HEAD LESS SHELL ON EASY PEEL VANNAMEI SHRIM,FROZEN PEELED AND DEVEINED VANNAMEI SHRIMPS,FROZEN PEELED AND DEVEINED TAIL ON VANNAMEI SHRIMP,FROZEN PEELED AND UNDEVEINED VANNAMEI SHRIMPS)",name_only
492,MILSHA AGRO EXPORTS PVT. LTD.,"UNIT NO. 1, I.S.F.P.C., BENFISH COMPLEX, CHAKGARIA, KOLKATA-700094, WEST BENGAL, INDIA",,,,,,,,,no_match
496,N.C. DAS & CO.,"VILL & P.O.: ADAMPUR, P.S. : HAROA, DIST. : 24 PGS (N), WEST BENGAL.",,,,,,,,,no_match
510,Bharath sea foods,"Chandiroor, Alappuzha Dist â??kerala 688547",KL1/MT/003/04,BHARATH SEA FOODS,"Chandiroor, Alappuzha 688537 Kerala",bharathseafoods@gmail.com,04782872220,9496912256,nan,"Frozen:Fish Wild(FROZEN SKIPJACK TUNA,FROZEN RIBBION FISH,FROZEN YELLOWFIN TUNA,FROZEN SARDINE,FROZEN MACKEREL,FROZEN SEERFISH) Frozen:Shrimp Wild(FROZEN DEEPSEA SHRIMPS (HL ,HLSO,PD,PUD,PPV),FROZEN KARKKADI(HL,HLSO,PUD,PD,PPV),FROZEN POOVALAN(HL,HLSO,PUD,PD,PPV) Frozen:Shrimp Aquaculture(FROZEN VANNAMEI SHRIMPS(HL,HLSO,PD,PUD,PPV,PDPV))",name_only
512,SLS EXPORTS PVT LTD,"XXII/1377, EDAKOCHI P.O, KOCHI-682010, ERNAKULAM DISTRICT, KERALA",KL1/MT/266/11,SLS EXPORTS PVT. LTD.,"XXII/1377, EDAKOCHI, ERNAKULAM DIST 0,INDIA. Kerala 682010 Kerala",slsexports@vsnl.net,04842327078,9447776046,nan,"Frozen:Fish Wild(frozen histamine forming fishes,frozen non histamine forming fishes,Frozen mahi mahi fillets /whole,Frozen emperor,FRozen green job fish,Frozen ribbon fish,Frozen red snapper,Frozen white snapper,Frozen leather jacket fish,Frozen mackeral,Frozen sardine) Frozen:Shrimp Wild(frozen deep sea shrimps,frozen head on and head less shrimps poovalan,frozen head on head less PUD PD karikkadi shrimps,frozen head on head less PUD PD kazhanthan shrimps,frozen head on head less PUD PD naran shrimps,frozen red shrimps) Frozen:Shrimp Aquaculture(frozen head on head less PUD PD vannamei shrimps) Frozen:Cuttlefish(frozen cuttlefish whole cleaned,frozen cuttlefish whole,frozen cuttlefish whole cleaned skin on tentacles,frozen cuttlefish roe,Frozen cuttlefish ink) Frozen:Squid(frozen squid whole,frozen squid whole cleaned,frozen squid whole semi needle,frozen squid whole cleaned semi needle,frozen squid whole needle,frozen squid whole cleaned needle,frozen squid whole loligo,frozen squid rings and tentacles,frozen squid tube and tentacles,frozen squid,Frozen squid whole- blast frozen) Frozen:Octopus(frozen octopus whole,frozen octopus gutted and cleaned,frozen octopus whole short arm,frozen octopus whole long arm,frozen octopus,frozen octopus whole cleaned) Frozen:Gastropod(frozen baigai whole,frozen sea snail,frozen top shell,frozen clam meat,Frozen baigai meat,Frozen boiled black clam meat,Frozen black clam whole,Frozen boiled yellow clam meat,Frozen yellow clam whole,Frozen babylon long type,Frozen babylon short type,Frozen spiral babylon,Frozen spotted babylonia whole) Frozen:Bivalves(frozen baigai whole,frozen sea snail,frozen top shell,frozen clam meat)",name_only
