name,company_name,country,region,city,address,postal,cfia_ref,website,primary_species,certifications,status,verified,verification_level,admin_notes,source_url,source_title,source_type,access_date
NORTHERN OSPREY III (CFIA Ref #6053),NORTHERN OSPREY III,Canada,Nova Scotia,NORTH SYDNEY,385 PURVES ST.,B2A3M3,6053,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
OCEAN NUTRASCIENCES INC. (CFIA Ref #5779),OCEAN NUTRASCIENCES INC.,Canada,Quebec,MATANE,"72, RUE DU PORT",G4W3M6,5779,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CLEAR OCEAN SEAFOOD LTD. (CFIA Ref #6019),CLEAR OCEAN SEAFOOD LTD.,Canada,British Columbia,RICHMOND,2145-21331 GORDON WAY,V6W1J9,6019,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
NORTHERN DIVINE AQUAFARMS LTD. (CFIA Ref #1988),NORTHERN DIVINE AQUAFARMS LTD.,Canada,British Columbia,SECHELT,7333 SECHELT INLET ROAD,V0N3A4,1988,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SUMMER FRESH SALADS INCORPORATED (CFIA Ref #0673),SUMMER FRESH SALADS INCORPORATED,Canada,Ontario,WOODBRIDGE,181 SHARER ROAD,L4L8Z3,0673,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CAPTAIN'S CHOICE LOBSTER LIMITED (CFIA Ref #LL34021),CAPTAIN'S CHOICE LOBSTER LIMITED,Canada,Nova Scotia,LOWER WEST,"101 DENNIS POINT ROAD, PUBNICO",B0W2C0,LL34021,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SEAKIST LOBSTER LIMITED (CFIA Ref #LL34010),SEAKIST LOBSTER LIMITED,Canada,Nova Scotia,OVERTON,598 HIGHWAY 304,B5A5G6,LL34010,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
STANLEY LOBSTER COMPANY LIMITED (CFIA Ref #LL34006),STANLEY LOBSTER COMPANY LIMITED,Canada,Nova Scotia,YARMOUTH BAR,1066 HIGHWAY 304,B5A5G7,LL34006,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
WEDGEPORT LOBSTERS LIMITED (CFIA Ref #LL34020),WEDGEPORT LOBSTERS LIMITED,Canada,Nova Scotia,LOWER,"140 JACQUARD ROAD, WEDGEPORT",B0W2B0,LL34020,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
COTTER'S OCEAN PRODUCTS INC. (CFIA Ref #LL30113),COTTER'S OCEAN PRODUCTS INC.,Canada,Nova Scotia,LOCKEPORT,91 SOUTH STREET,-,LL30113,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
BEAR POINT LOBSTER COMPANY (CFIA Ref #LL32136),BEAR POINT LOBSTER COMPANY,Canada,Nova Scotia,BEAR POINT,693 BEAR POINT ROAD,B0W3B0,LL32136,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ARISAIG FISHERIES (2012) COMPANY (CFIA Ref #3616),ARISAIG FISHERIES (2012) COMPANY,Canada,Nova Scotia,ANTIGONISH COUNTY,133 ARISAIG POINT ROAD,B2G2L1,3616,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
9132-1810 QUEBEC INC / RAYMER AQUACULTURE (CFIA Ref #5754),9132-1810 QUEBEC INC / RAYMER AQUACULTURE,Canada,Quebec,NEW RICHMOND,123 CHEMIN ST-EDGAR,G0C2B0,5754,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
NORTH 49 HOLDINGS LTD. (CFIA Ref #LL16008),NORTH 49 HOLDINGS LTD.,Canada,Nova Scotia,METEGHAN,66 MAIN SHORE ROAD,B0W2J0,LL16008,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CONTE FOOD IMPORTERS LTD (CFIA Ref #1960),CONTE FOOD IMPORTERS LTD,Canada,British Columbia,BURNABY,#108 - 8289 NORTH FRASER WAY,V3N0B9,1960,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
JAMIESON LABORATORIES LTD. (CFIA Ref #0616),JAMIESON LABORATORIES LTD.,Canada,Ontario,WINDSOR,4025 RHODES DRIVE,N8W5B5,0616,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
OCEAN GATE FISHERY LTD. (CFIA Ref #1990),OCEAN GATE FISHERY LTD.,Canada,British Columbia,RICHMOND,120 - 12160 HORSESHOE WAY,V7A4V5,1990,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
9902848 CANADA INC. (CFIA Ref #1502402),9902848 CANADA INC.,Canada,Nova Scotia,BELLIVEAU COVE,3275 HIGHWAY 1,B0W1J0,1502402,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SEA2SKY SEAFOOD LTD (CFIA Ref #6039),SEA2SKY SEAFOOD LTD,Canada,British Columbia,RICHMOND,2931 OLAFSEN AVE UNIT 104,V6X2R4,6039,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ANNE RISLEY (CFIA Ref #6069),ANNE RISLEY,Canada,Nova Scotia,MULGRAVE,428 MAIN STREET,B0E2G0,6069,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FRESHWATER CUISINE (CFIA Ref #6087),FRESHWATER CUISINE,Canada,Ontario,KENORA,18 SUNNYSIDE ROAD,P0X1C0,6087,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES CRUSTACÉS DE GASPÉ LTÉE (CFIA Ref #5798),LES CRUSTACÉS DE GASPÉ LTÉE,Canada,Quebec,GRANDE-RIVIÉRE,29 RUE DU PARC,G0C1V0,5798,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
OUT LANDISH SHELLFISH GUILD INC. (CFIA Ref #6101),OUT LANDISH SHELLFISH GUILD INC.,Canada,British Columbia,QUATHIASKI COVE,657 INDUSTRIAL WAY,V0P1N0,6101,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CHEDABUCTO SUSTAINABLE FISHERIES INC. (CFIA Ref #6074),CHEDABUCTO SUSTAINABLE FISHERIES INC.,Canada,Nova Scotia,-,"TICKLE ROAD, RR1 CANSO, GUYSBOROUGH COUNTY, N.S.",B0H1H0,6074,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FOOD PROCESSING DEVELOPMENT CENTRE (CFIA Ref #6116),FOOD PROCESSING DEVELOPMENT CENTRE,Canada,Alberta,LEDUC,6309 45 ST,T9E7C5,6116,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LIBERIO SEAFOOD INC. (CFIA Ref #6123),LIBERIO SEAFOOD INC.,Canada,Quebec,MONTRÉAL,7337 JEAN VALETS,H1E 3H,6123,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LONG POINT LOBSTER & SEAFOOD LIMITED (CFIA Ref #6125),LONG POINT LOBSTER & SEAFOOD LIMITED,Canada,Nova Scotia,SHELBURNE COUNTY,81 ORION WHARF ROAD NEWELLTON,B0W1P0,6125,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
R & K MURPHY ENTERPRISES LIMITED (CFIA Ref #1422),R & K MURPHY ENTERPRISES LIMITED,Canada,Nova Scotia,PINKNEYS POINT,2882 MELBOURNE RD,B0W1B0,1422,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
COASTAL SHELLFISH LIMITED PARTNERSHIP (CFIA Ref #6115),COASTAL SHELLFISH LIMITED PARTNERSHIP,Canada,British Columbia,PRINCE RUPERT,2319 SEAL COVE ROAD,V8J 2K8,6115,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
C.B. ISLAND FISHERIES LTD. (CFIA Ref #0922),C.B. ISLAND FISHERIES LTD.,Canada,British Columbia,MASSET,1160 HIGHWAY 16,V0T 1M0,0922,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CHIN TAI GINSENG CO LTD (CFIA Ref #6140),CHIN TAI GINSENG CO LTD,Canada,Ontario,SCOTLAND,1904 WINDHAM RD. #3,N0E 1R0,6140,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
MARCHÉ BLAIS INC (CFIA Ref #0536),MARCHÉ BLAIS INC,Canada,Quebec,PABOS,11 AVENUE DU PARC INDUSTRIEL CP 1007,G0C2H0,0536,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
HIGH TIDE FISHERIES LTD. (CFIA Ref #6144),HIGH TIDE FISHERIES LTD.,Canada,Prince Edward Island,BLOOMFIELD,28 GRIFFIN DR,C0B1E0,6144,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
10955159 CANADA LIMITED (CFIA Ref #6145),10955159 CANADA LIMITED,Canada,Quebec,SAINT-LAURENT,1221 MONTEE DE LIESSE,H4S1J7,6145,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
1408406 B.C. LTD./ SMOKEMASTERS (CFIA Ref #6146),1408406 B.C. LTD./ SMOKEMASTERS,Canada,British Columbia,QUALICUM BEACH,3051 VAN HORNE RD,V9K1X2,6146,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CANLOB INTERNATIONAL CO. (CFIA Ref #6147),CANLOB INTERNATIONAL CO.,Canada,Ontario,RICHMOND HILL,6-120 WEST BEAVER CREEK ROAD,L4B1L2,6147,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CANADIAN SUSTAINABLE PRODUCTS LTD. (CFIA Ref #6089),CANADIAN SUSTAINABLE PRODUCTS LTD.,Canada,Manitoba,RICHMOND HILL,"SW7 22 1W, POPLARFIELD",R0C2N0,6089,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
BSA WIBERG INC/BSA WIBERG INC.MONTRÉAL (CFIA Ref #6148),BSA WIBERG INC/BSA WIBERG INC.MONTRÉAL,Canada,Quebec,MONTRÉAL,6005 BOULEVARD COUTURE,H1P3E1,6148,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
MISCOU FISH PRODUCTS INC. (CFIA Ref #4154),MISCOU FISH PRODUCTS INC.,Canada,NC,MISCOU,24 ALLÉE DU QUAI DE MISCOU,E8T2E9,4154,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
R I SMITH COMPANY LIMITED (CFIA Ref #0372),R I SMITH COMPANY LIMITED,Canada,Nova Scotia,SHAG HARBOUR,5707 HIGHWAY 3,B0W3B0,0372,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
QUODDY SAVOUR SEAFOOD LTD. (CFIA Ref #6055),QUODDY SAVOUR SEAFOOD LTD.,Canada,New Brunswick,PENNFIELD,162 MEALEY ROAD,E5H0B1,6055,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LOBLAWS INC. (CFIA Ref #6151),LOBLAWS INC.,Canada,Alberta,CALGARY,55 FREEPORT BLVD.,T3J4X9,6151,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
AU P’TIT MARCHÉ TRAITEUR INC. (CFIA Ref #6154),AU P’TIT MARCHÉ TRAITEUR INC.,Canada,Quebec,BOUCHERVILLE,101 RUE DE LA BARRE,J4B2X6,6154,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
TRUE NORTH SALMON LIMITED PARTNERSHIP (CFIA Ref #6155),TRUE NORTH SALMON LIMITED PARTNERSHIP,Canada,Nova Scotia,DARTMOUTH,390 HIGNEY AVENUE,B3B0L4,6155,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FIT FOODS LTD. (CFIA Ref #6156),FIT FOODS LTD.,Canada,British Columbia,PORT COQUITLAM,1589 KEBET WAY,V3C6L5,6156,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
