approval_no,name,company_name,country,region,city,address,town_region,latitude,longitude,geocode_confidence,geocode_formatted,primary_species,scope,expiry_date,status,verified,verification_level,admin_notes
424,SARVESHWARI EXPORTS PVT. LTD. (EIC #424),SARVESHWARI EXPORTS PVT. LTD.,India,West Bengal,Kolkata,"548, Jessore Road, Kolkata-700055, West Bengal",Kolkata-700055,22.6080961,88.3942426,9,"Jessore Road, Paikpara, Kolkata - 700089, West Bengal, India",Shrimp,Freezing of Raw Fish & Fishery Products (Block) -Shrimps (Aquaculture/Sea Caught/Wild Caught),08/08/2027,approved,true,documentation_verified,EIC FFP approved unit #424. Scope: Freezing of Raw Fish & Fishery Products (Block) -Shrimps (Aquaculture/Sea Caught/Wild Caught). Expiry: 08/08/2027.
428,RAZBAN SEAFOOD PRIVATE LIMITED (EIC #428),RAZBAN SEAFOOD PRIVATE LIMITED,India,West Bengal,KOLKATA,"UNIT-II, 770 KALIKAPORE, KOLKATA-700099, WEST BENGAL, INDIA.",WEST BENGAL,22.8417,88.438,7,"700099, West Bengal, India",Cephalopods,"Packing of Fresh / Chilled Fishery Products ( Sea caught Fish Non-Histamine Forming fishes) 

Freezing of Raw / Blanched / Cooked Fish and Fishery Products (Block Freezing, IF, IQF & Cooked)
 
Aquaculture/Seacaught Fish/Seacaught Cephalopods",05/09/2028,approved,true,documentation_verified,"EIC FFP approved unit #428. Scope: Packing of Fresh / Chilled Fishery Products ( Sea caught Fish Non-Histamine Forming fishes) 

Freezing of Raw / Blanched / Cooked Fish and Fishery Pro.... Expiry: 05/09/2028."
449,SADAF SEA FOODS (EIC #449),SADAF SEA FOODS,India,West Bengal,KOLKATA,"UNIT NO. 5, I.S.F.P.C., CHAKGARIA, KOLKATA - 700094, WEST BENGAL",KOLKATA - 700094,21.9056,85.8768,7,"700094, West Bengal, India",Fish,FREEZING OF RAW FISH & FISHERY PRODUCT (BLOCK FROZEN & IF),23/09/2028,approved,true,documentation_verified,EIC FFP approved unit #449. Scope: FREEZING OF RAW FISH & FISHERY PRODUCT (BLOCK FROZEN & IF). Expiry: 23/09/2028.
453,CORELINE EXPORTS (EIC #453),CORELINE EXPORTS,India,West Bengal,KOLKATA,"UNIT 4, INTERNATIONAL SEAFOOD PROCESSING CENTRE, BUDERHAT, CHAKGARIA, KOLKATA-700094, WEST BENGAL, INDIA",WEST BENGAL,24.0,88.0,1,"West Bengal, India",Fish,"Freezing of Raw Fish & Fishery Products (Block Frozen ).

IF to deleted from the scope as  blast Freezer is removed.",22/07/2028,approved,true,documentation_verified,"EIC FFP approved unit #453. Scope: Freezing of Raw Fish & Fishery Products (Block Frozen ).

IF to deleted from the scope as  blast Freezer is removed.. Expiry: 22/07/2028."
458,Shimpo Exports Private Limited (EIC #458),Shimpo Exports Private Limited,India,West Bengal,Kolkata,"Unit No. III, ISFPC, Chakgaria, Boodherhat, Kolkata- 700094, West Bengal, India",West Bengal,22.56263,88.36304,3,"Kolkata, India",Fish,Freezing of Raw Fish & Fishery Products (Block & Individually Frozen),14/07/2027,approved,true,documentation_verified,EIC FFP approved unit #458. Scope: Freezing of Raw Fish & Fishery Products (Block & Individually Frozen). Expiry: 14/07/2027.
459,TEEKAY MARINE PVT. LTD (EIC #459),TEEKAY MARINE PVT. LTD,India,Odisha,BHUBANESWAR,"PLOT NO.58, CHANDAKA INDUSTRIAL ESTATE, PO-KIIT, PATIA, BHUBANESWAR-751024, Odisha",BHUBANESWAR-751024,23.1122,82.2365,7,"751024, Odisha, India",Cephalopods,"Freezing of raw Fish and Fishery Products (Block/IF/IQF)-Crustaceans,Cephalopods, Scrombroid & non-scrombroid Fishes",16/07/2027,approved,true,documentation_verified,"EIC FFP approved unit #459. Scope: Freezing of raw Fish and Fishery Products (Block/IF/IQF)-Crustaceans,Cephalopods, Scrombroid & non-scrombroid Fishes. Expiry: 16/07/2027."
460,M/S SAHADA EXPORTS (EIC #460),M/S SAHADA EXPORTS,India,Karnataka,24 PGS(S),"UNIT 8,ISFPC,CHAKGARIA,24 PGS(S),KOLKATA-700 094",24 PGS(S),22.56263,88.36304,3,"Kolkata, India",Fish,"FREEZING OF RAW FISH AND FISHERY PRODUCTS (BLOCK,IF AND IQF)",12/09/2027,approved,true,documentation_verified,"EIC FFP approved unit #460. Scope: FREEZING OF RAW FISH AND FISHERY PRODUCTS (BLOCK,IF AND IQF). Expiry: 12/09/2027."
469,MAGNUM SEA FOODS LIMITED (EIC #469),MAGNUM SEA FOODS LIMITED,India,Odisha,PIN,"AT: BOTANDA, P.O./P.S.: JANKIA, DIST: KHURDA, PIN-752019, ODISHA",PIN-752019,19.9833,85.55,7,"752019, Odisha, India",Cephalopods,"Freezing of raw Fish and Fishery Products (IQF/cooked/block)-Crustaceans,Cephalopods, Scrombroid & non-scrombroid Fishes. Packing of fresh & chilled Fish & Fishery products.",15/04/2026,approved,true,documentation_verified,"EIC FFP approved unit #469. Scope: Freezing of raw Fish and Fishery Products (IQF/cooked/block)-Crustaceans,Cephalopods, Scrombroid & non-scrombroid Fishes. Packing of fresh & chilled F.... Expiry: 15/04/2026."
470,UNITRIVENI OVERSEAS (EIC #470),UNITRIVENI OVERSEAS,India,,DT-KHURDA,"PLOT NO.150,CHAMPAJHAR,P.O.MALIPADA, DT-KHURDA, PIN-752018",DT-KHURDA,25.1142028,79.5337096,7,"Khurda, Nowgong Tahsil, India",Cephalopods|Shrimp,"1)Freezing of raw Fish and Fishery Products (Block/IQF)-Crustaceans,Cephalopods, Scrombroid & non-scrombroid Fishes
2) IQF freezing of blanched shrimps",30/04/2026,approved,true,documentation_verified,"EIC FFP approved unit #470. Scope: 1)Freezing of raw Fish and Fishery Products (Block/IQF)-Crustaceans,Cephalopods, Scrombroid & non-scrombroid Fishes
2) IQF freezing of blanched shrimp.... Expiry: 30/04/2026."
471,MILSHA SEA PRODUCT (EIC #471),MILSHA SEA PRODUCT,India,West Bengal,WEST BENGAL,"UNIT NO. 2, I.S.F.P.C, BENFISH COMPLEX, CHAKGARIA, 24 PARGANAS (S), KOLKATA â?? 700094, WEST BENGAL, INDIA",WEST BENGAL,22.56263,88.36304,3,"Kolkata, India",Fish,Freezing of Raw Fish & Fishery Products (Block Frozen),18/05/2027,approved,true,documentation_verified,EIC FFP approved unit #471. Scope: Freezing of Raw Fish & Fishery Products (Block Frozen). Expiry: 18/05/2027.
475,BAIDYA FISH TRADERS (EIC #475),BAIDYA FISH TRADERS,India,West Bengal,Pin,"Vill: Bagna, PO & PS-Gaighata, Dist. 24 Parganas (North), Pin-743249, West Bengal",Pin-743249,24.0,88.0,1,"West Bengal, India",Cephalopods|Shrimp,"Packing of Fresh/Chilled Fish & Fishery Products -Fishes (Histamine & Non- Histamine forming), -Shrimps (Sea caught/Wild caught) & Cephalopods",07/08/2027,approved,true,documentation_verified,"EIC FFP approved unit #475. Scope: Packing of Fresh/Chilled Fish & Fishery Products -Fishes (Histamine & Non- Histamine forming), -Shrimps (Sea caught/Wild caught) & Cephalopods. Expiry: 07/08/2027."
477,IFB AGRO INDUSTRIES LTD. (EIC #477),IFB AGRO INDUSTRIES LTD.,India,West Bengal,Kolkata,"Plot No. IND-5, Sector-1, East Kolkata Township, Kolkata-700107, West Bengal, India.",West Bengal,24.0,88.0,1,"West Bengal, India",Fish,"Freezing of Raw / Blanched Fish & Fishery products (Block Frozen , IF & IQF)",05/01/2028,approved,true,documentation_verified,"EIC FFP approved unit #477. Scope: Freezing of Raw / Blanched Fish & Fishery products (Block Frozen , IF & IQF). Expiry: 05/01/2028."
478,Z. A. SEA FOODS PVT. LTD. (EIC #478),Z. A. SEA FOODS PVT. LTD.,India,West Bengal,KOLKATA,"UNIT NO-9, BENFISH COMPLEX I.S.F.P.C, CHAKGARIA, 24 PARGANAS (SOUTH), KOLKATA-700094, WEST BENGAL",KOLKATA-700094,24.0,88.0,1,"West Bengal, India",,not applicable,27/03/2028,approved,true,documentation_verified,EIC FFP approved unit #478. Scope: not applicable. Expiry: 27/03/2028.
488,SHIMPO SEAFOODS (EIC #488),SHIMPO SEAFOODS,India,Odisha,BHUBANESWAR,"IDCO PLOT NO 53, CHANDAKA INDUSTRIAL ESTATE,  P.O: KIIT, PATIA, BHUBANESWAR-751024, ODISHA, INDIA",ODISHA,20.5,84.41667,1,"Odisha, India",Fish,Freezing of raw Fish and Fishery Products (Block Frozen & IQF),13/07/2027,approved,true,documentation_verified,EIC FFP approved unit #488. Scope: Freezing of raw Fish and Fishery Products (Block Frozen & IQF). Expiry: 13/07/2027.
492,MILSHA AGRO EXPORTS PVT. LTD. (EIC #492),MILSHA AGRO EXPORTS PVT. LTD.,India,West Bengal,KOLKATA,"UNIT NO. 1, I.S.F.P.C., BENFISH COMPLEX, CHAKGARIA, KOLKATA-700094, WEST BENGAL, INDIA",WEST BENGAL,21.9056,85.8768,7,"700094, West Bengal, India",Fish,"Freezing of Raw Fish & Fishery Products, 
(Block Frozen & IQF)",12/11/2027,approved,true,documentation_verified,"EIC FFP approved unit #492. Scope: Freezing of Raw Fish & Fishery Products, 
(Block Frozen & IQF). Expiry: 12/11/2027."
496,N.C. DAS & CO. (EIC #496),N.C. DAS & CO.,India,West Bengal,DIST. : 24 PGS (N),"VILL & P.O.: ADAMPUR, P.S. : HAROA, DIST. : 24 PGS (N), WEST BENGAL.",DIST. : 24 PGS (N),24.0,88.0,1,"West Bengal, India",Fish,FREEZING OF RAW FISH & FISHERY PRODUCTS  (BLOCK FROZEN),05/06/2028,approved,true,documentation_verified,EIC FFP approved unit #496. Scope: FREEZING OF RAW FISH & FISHERY PRODUCTS  (BLOCK FROZEN). Expiry: 05/06/2028.
510,Bharath sea foods (EIC #510),Bharath sea foods,India,Kerala,Chandiroor,"Chandiroor, Alappuzha Dist â??kerala 688547",Chandiroor,10.41667,76.5,1,"Kerala, India",Cephalopods|Shrimp,"Freezing of Raw Fish & Fishery Products (Block/Blast/IF), Shrimps (Sea-Caught/ Wild caught & Aquaculture), Cephalopods and Fishes (Histamine & Non-Histamine forming) to All countries excluding EU,CU and uncooked prawns to Australia",31/07/2027,approved,true,documentation_verified,"EIC FFP approved unit #510. Scope: Freezing of Raw Fish & Fishery Products (Block/Blast/IF), Shrimps (Sea-Caught/ Wild caught & Aquaculture), Cephalopods and Fishes (Histamine & Non-His.... Expiry: 31/07/2027."
512,SLS EXPORTS PVT LTD (EIC #512),SLS EXPORTS PVT LTD,India,Kerala,ERNAKULAM DISTRICT,"XXII/1377, EDAKOCHI P.O, KOCHI-682010, ERNAKULAM DISTRICT, KERALA",ERNAKULAM DISTRICT,9.9671,76.3031,7,"682010, Kerala, India",Cephalopods,Cephalopods. Bivalves  & Gastropods  to Non - EU Countries.,13/02/2028,approved,true,documentation_verified,EIC FFP approved unit #512. Scope: Cephalopods. Bivalves  & Gastropods  to Non - EU Countries.. Expiry: 13/02/2028.
514,Bell Foods(Marine Division) (EIC #514),Bell Foods(Marine Division),India,Kerala,Building No.18/1555Pallichal Road,"Building No.18/1555Pallichal Road,Thoppumpady P.OKochi-682024",Building No.18/1555Pallichal Road,10.41667,76.5,1,"Kerala, India",Cephalopods|Shrimp,"Packing of fresh/chilled fish & fishery products and freezing of raw fish & fishery products (Block/IF) Fishes (Histamine and Non-Histamine forming) & shrimps (Sea caught & Aquaculture), Cephalopods.",27/03/2028,approved,true,documentation_verified,EIC FFP approved unit #514. Scope: Packing of fresh/chilled fish & fishery products and freezing of raw fish & fishery products (Block/IF) Fishes (Histamine and Non-Histamine forming) &.... Expiry: 27/03/2028.
520,Capithan Exporting Company (EIC #520),Capithan Exporting Company,India,Kerala,Kollam,"Port Road,Sakthikulangara P.O., Kollam-691581,Kerala",Kollam-691581,8.9917,76.525,7,"691581, Kerala, India",Cephalopods|Shrimp,"Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw/Cooked Fish & Fishery Products- Fishes (Histamine & Non-Histamine Forming), Crustaceans (Sea caught Shrimps & Aquaculture), Cephalopods. Bivalves & Gastropods to Non-EU Countries",19/02/2028,approved,true,documentation_verified,"EIC FFP approved unit #520. Scope: Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw/Cooked Fish & Fishery Products- Fishes (Histamine & Non-Histamine Forming), Crustace.... Expiry: 19/02/2028."
521,THE CANNING INDUSTRIES COCHINLTD (EIC #521),THE CANNING INDUSTRIES COCHINLTD,India,Kerala,KOCHI,"EDACOCHIN P.O.,KOCHI-682010 KERALA, INDIA",KOCHI-682010 KERALA,9.9671,76.3031,7,"682010, Kerala, India",Cephalopods|Crab|Lobster|Shrimp,"Packing of Fresh / Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products, Fishes (Histamine & Non-Histamine Forming), Shrimps, Lobster, Crab & Cephalopods (Sea Caught)",19/03/2028,approved,true,documentation_verified,"EIC FFP approved unit #521. Scope: Packing of Fresh / Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products, Fishes (Histamine & Non-Histamine Forming), Shrimps, Lobs.... Expiry: 19/03/2028."
594,STERLING FOODS (EIC #594),STERLING FOODS,India,Karnataka,Mangaloe,"Sasihithlu, Haleangadi P.O., Mangaloe- 574146,Karnataka",Mangaloe- 574146,14.2836,75.5772,7,"574146, Karnātaka, India",Cephalopods|Shrimp,"Freezing of Raw Fish & Fishery Products (Block & IF) 
Fishes (Histamine & Non-Histamine forming),  Shrimps (Sea caught/Wild caught & Aquaculture) & Cephalopods",01/09/2027,approved,true,documentation_verified,"EIC FFP approved unit #594. Scope: Freezing of Raw Fish & Fishery Products (Block & IF) 
Fishes (Histamine & Non-Histamine forming),  Shrimps (Sea caught/Wild caught & Aquaculture) & Ce.... Expiry: 01/09/2027."
626,Abad Fisheries Private Limited (Unit-III) (EIC #626),Abad Fisheries Private Limited (Unit-III),India,Kerala,Thiruvananthapuram,"VII/29-34, Vizhinjam, Thiruvananthapuram-695525, Kerala.",Thiruvananthapuram-695525,8.3146,77.0686,7,"695525, Kerala, India",Cephalopods|Clam|Crab|Lobster|Mussel|Shrimp,"Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products, Fishes (Histamine & Non-Histamine forming), Shrimps (Sea Caught), Crabs, Lobsters & Cephalopods for all countries excluding CU and uncooked prawns to Australia. Freezing of Gastropods and Bivalve Molluscs (Clams & Mussels) for Non-EU Countries excluding CU.

Additional Facility recommended - Plate Ice Unit No.3, Capacity: 10MT/Day",20/05/2027,approved,true,documentation_verified,"EIC FFP approved unit #626. Scope: Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products, Fishes (Histamine & Non-Histamine forming), Shrimps (Sea Ca.... Expiry: 20/05/2027."
635,FREEZE EXIM (EIC #635),FREEZE EXIM,India,Kerala,KERALA,"AP 1/160, AROOR,ALAPPUZHA DIST.-688534, KERALA, INDIA",KERALA,9.8783108,76.3038826,7,"Aroor, - 688534, Kerala, India",Cephalopods|Shrimp,"Packing of Fresh/Chilled Fish & Fishery Products and Freezing of Raw Fish & Fishery Products (Block, Blast Frozen-IF)- Fishes (Histamine and Non-histamine forming), Shrimps (Sea caught / Wild caught & Aquaculture) and Cephalopods",29/12/2027,approved,true,documentation_verified,"EIC FFP approved unit #635. Scope: Packing of Fresh/Chilled Fish & Fishery Products and Freezing of Raw Fish & Fishery Products (Block, Blast Frozen-IF)- Fishes (Histamine and Non-hista.... Expiry: 29/12/2027."
657,PREMIER MARINE FOODS (EIC #657),PREMIER MARINE FOODS,India,Kerala,Chandiroor -  Alappuzha District,"VII/141, Chandiroor - 688547 Alappuzha District, Kerala",Chandiroor - 688547 Alappuzha District,9.41667,76.5,1,"Alappuzha, India",Cephalopods|Shrimp,"Freezing of Raw Fish & Fishery Products ( Fish - Histamine & Non- Histamine Forming), Shrimps( Sea Caught/Wild Caught) and Cephalopods",24/12/2027,approved,true,documentation_verified,"EIC FFP approved unit #657. Scope: Freezing of Raw Fish & Fishery Products ( Fish - Histamine & Non- Histamine Forming), Shrimps( Sea Caught/Wild Caught) and Cephalopods. Expiry: 24/12/2027."
658,COCHIN FROZEN FOOD EXPORTS PVT. LTD. (EIC #658),COCHIN FROZEN FOOD EXPORTS PVT. LTD.,India,Kerala,Alappuzha,"Arookutty Ferry Road, Aroor, Pin-688534, Alappuzha, Kerala",Alappuzha,9.7556,76.3278,7,"688534, Kerala, India",Cephalopods|Shrimp,"Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products (Block/Blast Frozen-IF/IQF)- Fishes (Histamine & Non-Histamine Forming), Shrimps (Aquaculture/Sea caught/Wild caught) & Cephalopods",23/07/2027,approved,true,documentation_verified,"EIC FFP approved unit #658. Scope: Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products (Block/Blast Frozen-IF/IQF)- Fishes (Histamine & Non-Histami.... Expiry: 23/07/2027."
662,Silver Star Seafoods Ltd. (EIC #662),Silver Star Seafoods Ltd.,India,Andhra Pradesh,Kerela,"X1/64, Anwar Palace,Chandiroor P.O ,Alappuzha,Kerela,India-688547",Kerela,15.83333,79.75,1,"Andhra Pradesh, India",Cephalopods|Shrimp,"Packing of Fresh/ Chilled Fish & Fishery Products & Freezing of Raw Fish & Fishery Product (IQF/IF/Block), Fishes (Histamine & Non-Histamine forming), Shrimps (Sea-caught & Aquaculture) & Cephalopods.",20/03/2026,approved,true,documentation_verified,"EIC FFP approved unit #662. Scope: Packing of Fresh/ Chilled Fish & Fishery Products & Freezing of Raw Fish & Fishery Product (IQF/IF/Block), Fishes (Histamine & Non-Histamine forming),.... Expiry: 20/03/2026."
664,Seaboy Fisheries Pvt. Ltd. (EIC #664),Seaboy Fisheries Pvt. Ltd.,India,Kerala,Trivandrum,"KP VI-1019, Puthenthope, Trivandrum-695586, Kerala, India",Kerala,11.0047,78.5911,7,"695586, Kerala, India",Fish,"Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Fish & Fishery Products (Block)",24/07/2027,approved,true,documentation_verified,"EIC FFP approved unit #664. Scope: Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Fish & Fishery Products (Block). Expiry: 24/07/2027."
680,HIGH SEAS EXIM (EIC #680),HIGH SEAS EXIM,India,Kerala,ALAPPUZHA DISTRICT,"AP X/102 ,CHANDIROOR -688547 ,ALAPPUZHA DISTRICT KERALA,INDIA",ALAPPUZHA DISTRICT KERALA,9.49004,76.3264,3,"Alleppey, Alappuzha, India",Cephalopods|Shrimp,"Freezing of Raw  Fish and Fishery Products( Block & Blast  Frozen, IF), Fishes (Histamine and Non-Histamine forming), Shrimps (Sea Caught/ Aquaculture) and Cephalopods to all countries excluding ""CU & uncooked prawns to Australia""",27/07/2027,approved,true,documentation_verified,"EIC FFP approved unit #680. Scope: Freezing of Raw  Fish and Fishery Products( Block & Blast  Frozen, IF), Fishes (Histamine and Non-Histamine forming), Shrimps (Sea Caught/ Aquaculture.... Expiry: 27/07/2027."
682,GKS BUSINESS ASSOCIATES (P) LIMITED (EIC #682),GKS BUSINESS ASSOCIATES (P) LIMITED,India,Kerala,AROOR,"GKS COMPLEX, AROOKUTTY FERRY ROAD , AROOR-688534, ALAPPUZHA, KERALA, INDIA",KERALA,9.7556,76.3278,7,"688534, Kerala, India",Cephalopods|Shrimp,Processing and Packing of Fresh/Chilled Fish & Fishery Products and Freezing of Raw Fish & Fishery Products (Block/Blast/IF) Fishes (Histamine and Non-Histamine Forming) Shrimp (Sea Caught/Aquaculture) & Cephalopods. Bivalves & Gastropods to Non-EU Countries Only,23/07/2027,approved,true,documentation_verified,EIC FFP approved unit #682. Scope: Processing and Packing of Fresh/Chilled Fish & Fishery Products and Freezing of Raw Fish & Fishery Products (Block/Blast/IF) Fishes (Histamine and Non.... Expiry: 23/07/2027.
683,Torry Harris Seafoods Private Ltd. (EIC #683),Torry Harris Seafoods Private Ltd.,India,Kerala,Alleppey â??,"V /143A, P.B. NO. 2, Eramalloor P.O.,     Alleppey â?? 688537, Kerala",Alleppey â?? 688537,10.41667,76.5,1,"Kerala, India",Cephalopods|Shrimp,"Freezing of Raw Fish & Fishery Products (Block/Blast), Shrimps (Sea-caught/ Wild caught & Aquaculture), Cephalopods, Histamine and Non-Histamine Forming Fishes, Raw Frozen Skewers of Fish/ Cephalopods/ Shrimps without vegetables 
(Category-PPa, Product-U, Activity-F,R)",16/02/2028,approved,true,documentation_verified,"EIC FFP approved unit #683. Scope: Freezing of Raw Fish & Fishery Products (Block/Blast), Shrimps (Sea-caught/ Wild caught & Aquaculture), Cephalopods, Histamine and Non-Histamine Formi.... Expiry: 16/02/2028."
684,Accelerated Freeze Drying Co.Ltd (EIC #684),Accelerated Freeze Drying Co.Ltd,India,Kerala,Alappuzha Dist,"Door No. EP/IV/513, Ezhupunna, Alappuzha Dist, Kerala-688548",Alappuzha Dist,10.41667,76.5,1,"Kerala, India",Shrimp,"Freeze dried fish & fishery products, Raw block frozen fish &fishery products & Canned shrimp in brine",06/04/2026,approved,true,documentation_verified,"EIC FFP approved unit #684. Scope: Freeze dried fish & fishery products, Raw block frozen fish &fishery products & Canned shrimp in brine. Expiry: 06/04/2026."
686,CAP Seafoods Private Limited (EIC #686),CAP Seafoods Private Limited,India,Kerala,Kochi,"1/71, Vypeen Island,Azheekal P.O., ErnakulamDistrict, Kochi , Kerala.Pin Code - 682510.",Kochi,9.9679032,76.2444378,3,"Kochi, India",Cephalopods|Shrimp,"Freezing of Raw Fish & Fishery Products (IF/Blast/IQF), Freezing of Blanched and Cooked Fish & Fishery Products (IQF), Shrimps (Sea Caught & Aquaculture)/ Cephalopods, Histamine & Non Histamine Forming Fishes to All countries excluding uncooked prawns to Australia

Additional Facility: Cold Store-B, capacity 150MT",14/02/2028,approved,true,documentation_verified,"EIC FFP approved unit #686. Scope: Freezing of Raw Fish & Fishery Products (IF/Blast/IQF), Freezing of Blanched and Cooked Fish & Fishery Products (IQF), Shrimps (Sea Caught & Aquacultu.... Expiry: 14/02/2028."
689,THREE STAR MARINE EXPORTS (EIC #689),THREE STAR MARINE EXPORTS,India,Kerala,ALLEPPEY DIST,"AP II/643 A,INDUSTRIAL ESTATE AROOR -688534 ,ALLEPPEY DIST.KERALA,INDIA",ALLEPPEY DIST.KERALA,22.0,79.0,1,India,Cephalopods|Shrimp,FREEZING OF RAW FISH & FISHERY PRODUCTS (BLOCK/BLAST/IF)FISHES-(HISTAMINE & NON HISTAMINE FORMING )SHRIMPS-(SEACAUGHT & AQUACULTURE) & CEPHALOPODS,22/02/2026,approved,true,documentation_verified,EIC FFP approved unit #689. Scope: FREEZING OF RAW FISH & FISHERY PRODUCTS (BLOCK/BLAST/IF)FISHES-(HISTAMINE & NON HISTAMINE FORMING )SHRIMPS-(SEACAUGHT & AQUACULTURE) & CEPHALOPODS. Expiry: 22/02/2026.
